title,authors,year,subject,cover_url,filename
The Age of Innocence,Edith Wharton,1920,drama,http://covers.openlibrary.org/b/id/11196262-L.jpg,book_covers\2586_The_Age_of_Innocence.jpg
Measure for Measure,William Shakespeare,1700,drama,http://covers.openlibrary.org/b/id/7339281-L.jpg,book_covers\2587_Measure_for_Measure.jpg
Love's Labour's Lost,William Shakespeare,1598,drama,http://covers.openlibrary.org/b/id/9020738-L.jpg,book_covers\2588_Love's_Labour's_Lost.jpg
Troilus and Cressida,William Shakespeare,1609,drama,http://covers.openlibrary.org/b/id/8789523-L.jpg,book_covers\2589_Troilus_and_Cressida.jpg
Plays (36),William Shakespeare,1623,drama,http://covers.openlibrary.org/b/id/9023411-L.jpg,book_covers\2590_Plays_(36).jpg
Kenilworth,Sir Walter Scott,1800,drama,http://covers.openlibrary.org/b/id/8239394-L.jpg,book_covers\2591_Kenilworth.jpg
A Doll's House,"Henrik Ibsen, Henrik Ibsen",1889,drama,http://covers.openlibrary.org/b/id/879914-L.jpg,book_covers\2592_A_Doll's_House.jpg
Fahrenheit 451,Ray Bradbury,1953,drama,http://covers.openlibrary.org/b/id/12993656-L.jpg,book_covers\2593_Fahrenheit_451.jpg
The Secret Agent,Joseph Conrad,1907,drama,http://covers.openlibrary.org/b/id/8239401-L.jpg,book_covers\2594_The_Secret_Agent.jpg
King John,William Shakespeare,1700,drama,http://covers.openlibrary.org/b/id/7340949-L.jpg,book_covers\2595_King_John.jpg
Poetics,"Aristotle, Leon Golden, O. B. Hardison",1536,drama,http://covers.openlibrary.org/b/id/6528920-L.jpg,book_covers\2596_Poetics.jpg
Gone With the Wind,Margaret Mitchell,1905,drama,http://covers.openlibrary.org/b/id/14817133-L.jpg,book_covers\2597_Gone_With_the_Wind.jpg
The Comedy of Errors,William Shakespeare,1734,drama,http://covers.openlibrary.org/b/id/5561040-L.jpg,book_covers\2598_The_Comedy_of_Errors.jpg
Daisy Miller,Henry James,1877,drama,http://covers.openlibrary.org/b/id/6482238-L.jpg,book_covers\2599_Daisy_Miller.jpg
The Merry Wives of Windsor,William Shakespeare,1602,drama,http://covers.openlibrary.org/b/id/7165252-L.jpg,book_covers\2600_The_Merry_Wives_of_Windsor.jpg
Cymbeline,William Shakespeare,1734,drama,http://covers.openlibrary.org/b/id/8997203-L.jpg,book_covers\2601_Cymbeline.jpg
Harry Potter and the Goblet of Fire,"J. K. Rowling, Jim Kay",1993,drama,http://covers.openlibrary.org/b/id/12059372-L.jpg,book_covers\2602_Harry_Potter_and_the_Goblet_of_Fire.jpg
Дядя Ваня,Антон Павлович Чехов,1897,drama,http://covers.openlibrary.org/b/id/903963-L.jpg,book_covers\2603_Дядя_Ваня.jpg
All's Well That Ends Well,William Shakespeare,1734,drama,http://covers.openlibrary.org/b/id/7338455-L.jpg,book_covers\2604_All's_Well_That_Ends_Well.jpg
Pericles,William Shakespeare,1609,drama,http://covers.openlibrary.org/b/id/7165070-L.jpg,book_covers\2605_Pericles.jpg
"Works [37 plays, 6 poems, sonnets]",William Shakespeare,1730,drama,http://covers.openlibrary.org/b/id/8779054-L.jpg,"book_covers\2606_Works_[37_plays,_6_poems,_sonnets].jpg"
Die Leiden des jungen Werthers,Johann Wolfgang von Goethe,1779,drama,http://covers.openlibrary.org/b/id/7187281-L.jpg,book_covers\2607_Die_Leiden_des_jungen_Werthers.jpg
Чайка,Антон Павлович Чехов,1915,drama,http://covers.openlibrary.org/b/id/2050811-L.jpg,book_covers\2608_Чайка.jpg
Christmas Carol,"Betty Ren Wright, Charles Dickens, Doris Baizley, Tom Fagan, Douglas Grudzina, Michael Lawrence, Clare West, John Mortimer, Lisa Mullarkey, Michael Marrone, Michael Dean, F.H. Cornish, Bryan Hunt, A. J. Alexander, A. J. Alexander, Federigo Verdinois, George Williams, ColorLab ColorLab Series (bogus 'author'), Donald Catchings, Gilbert Keith Chesterton, Skyhigh Publication, Jason Lee, Alan Venable, Wirton Arvott, António Coutinho, Antonio Rodrigues da Cruz Coutinho, George Alfred George Alfred Williams, J. A. N. OLIVEIRA, David Lear, Jacqueline Saville, Joe L Wheeler (Contributor), G. A. Williams, Arthur Michael, Ed Scates, Mohamed Ben Hassen, Luis Barthe, Fisher, Scott, Ludmila Pipchenko, Wombrook Publishing, Common Classics, Kerry Gene, Jane Parker Resnick, Neil O. Connelly, Paul Sills, Michael Hardwick, John Wallace, Chuck Fischer, Michael Wilson, Joanne Ryder, Emily Hutchinson, Kareen Taylerson, Collins Collins GCSE, Richard Vardy, Sajad Hussain, Hutchinson Emily, Francesca Tibo, Enrico De Luca, Stefano Tirendi, George T. Tobin",1902,drama,http://covers.openlibrary.org/b/id/12875748-L.jpg,book_covers\2609_Christmas_Carol.jpg
Titus Andronicus,William Shakespeare,1600,drama,http://covers.openlibrary.org/b/id/9020748-L.jpg,book_covers\2610_Titus_Andronicus.jpg
Timon of Athens,William Shakespeare,1734,drama,http://covers.openlibrary.org/b/id/7329261-L.jpg,book_covers\2611_Timon_of_Athens.jpg
Ben Hur,Lew Wallace,1800,drama,http://covers.openlibrary.org/b/id/6456470-L.jpg,book_covers\2612_Ben_Hur.jpg
Of Mice and Men,John Steinbeck,1937,drama,http://covers.openlibrary.org/b/id/14319003-L.jpg,book_covers\2613_Of_Mice_and_Men.jpg
Смерть Ивана Ильича,"Лев Толстой, Anthony Briggs, Anthony Horvath, Constance Garnett (translator), Zinc Read",1887,drama,http://covers.openlibrary.org/b/id/419697-L.jpg,book_covers\2614_Смерть_Ивана_Ильича.jpg
Οἰδίπους Τύραννος (Oidípous Týrannos),Sophocles,1715,drama,http://covers.openlibrary.org/b/id/764695-L.jpg,book_covers\2615_Οἰδίπους_Τύραννος_(Oidípous_Týrannos).jpg
Rebecca,Daphne du Maurier,1938,drama,http://covers.openlibrary.org/b/id/8238729-L.jpg,book_covers\2616_Rebecca.jpg
Salomé,Oscar Wilde,1893,drama,http://covers.openlibrary.org/b/id/8246115-L.jpg,book_covers\2617_Salomé.jpg
The Way of the World,William Congreve,1700,drama,http://covers.openlibrary.org/b/id/451937-L.jpg,book_covers\2618_The_Way_of_the_World.jpg
King Richard III,William Shakespeare,1736,drama,http://covers.openlibrary.org/b/id/10548062-L.jpg,book_covers\2619_King_Richard_III.jpg
La reine Margot,Alexandre Dumas,1844,drama,http://covers.openlibrary.org/b/id/14557277-L.jpg,book_covers\2620_La_reine_Margot.jpg
Proserpine & Midas,Mary Shelley,1922,drama,http://covers.openlibrary.org/b/id/2784641-L.jpg,book_covers\2621_Proserpine_&_Midas.jpg
Tragedy of Macbeth,William Shakespeare,1897,drama,http://covers.openlibrary.org/b/id/12673244-L.jpg,book_covers\2622_Tragedy_of_Macbeth.jpg
Richard Wagner über Tristan und Isolde,"Richard Wagner, Nicholas John, Andrew Porter, John Luke Rose, Anthony Negus, Timothy McFarland, Patrick Carnegy, Martin Swales, Richard Le Gallienne, Edward Ziegler, Alfred Forman, Arnold Shaw, Richard 1866-1947 Le Gallienne, Edward 1870- Ziegler, Henry Grafton Chapman, H E Krebiel, Stewart Robb",1800,drama,http://covers.openlibrary.org/b/id/8242745-L.jpg,book_covers\2623_Richard_Wagner_über_Tristan_und_Isolde.jpg
Hedda Gabler,Henrik Ibsen,1890,drama,http://covers.openlibrary.org/b/id/12481427-L.jpg,book_covers\2624_Hedda_Gabler.jpg
"The school for scandal, 1780",Richard Brinsley Sheridan,1778,drama,http://covers.openlibrary.org/b/id/5853583-L.jpg,"book_covers\2625_The_school_for_scandal,_1780.jpg"
Beautiful Stories from Shakespeare,"Edith Nesbit, William Shakespeare, William Shakespeare",1907,drama,http://covers.openlibrary.org/b/id/874631-L.jpg,book_covers\2626_Beautiful_Stories_from_Shakespeare.jpg
Medea,Euripides,1703,drama,http://covers.openlibrary.org/b/id/6537700-L.jpg,book_covers\2627_Medea.jpg
The song of Hiawatha,"Henry Wadsworth Longfellow, Jeff Ulmer, Alex A. Blum",1855,drama,http://covers.openlibrary.org/b/id/8237825-L.jpg,book_covers\2628_The_song_of_Hiawatha.jpg
Вишневый сад,Антон Павлович Чехов,1918,drama,http://covers.openlibrary.org/b/id/13420205-L.jpg,book_covers\2629_Вишневый_сад.jpg
King Henry VI. Part 3,William Shakespeare,1600,drama,http://covers.openlibrary.org/b/id/7182904-L.jpg,book_covers\2630_King_Henry_VI._Part_3.jpg
R.U.R. and The insect play,"Karel Čapek, Josef Čapek",1920,drama,http://covers.openlibrary.org/b/id/4291026-L.jpg,book_covers\2631_R.U.R._and_The_insect_play.jpg
Agamemnon,Aeschylus,1816,drama,http://covers.openlibrary.org/b/id/5758927-L.jpg,book_covers\2632_Agamemnon.jpg
"An English translation of Parsifal, the sacred festival drama by Richard Wagner","Richard Wagner, Rosemarie König, Kurt Pahlen, John P. Jackson, Benjamin Johnson Lang, Alfred Forman, Oliver Huckel, Karl Klindworth, Louis Napoleon Parker, Randle Fynes",1879,drama,http://covers.openlibrary.org/b/id/8243595-L.jpg,"book_covers\2633_An_English_translation_of_Parsifal,_the_sacred_festival_drama_by_Richard_Wagner.jpg"
King Henry VI. Part 2,William Shakespeare,1600,drama,http://covers.openlibrary.org/b/id/9118899-L.jpg,book_covers\2634_King_Henry_VI._Part_2.jpg
Pygmalion,George Bernard Shaw,1912,drama,http://covers.openlibrary.org/b/id/9267223-L.jpg,book_covers\2635_Pygmalion.jpg
No Thoroughfare,"Charles Dickens, Wilkie Collin, Wilkie Collins, Damilys Yanez, Madame Madame Judith, Gabriel Zarraga, Madame Judith, Gregorio Solera Casero, Wilkie Collins",1860,drama,http://covers.openlibrary.org/b/id/1844225-L.jpg,book_covers\2636_No_Thoroughfare.jpg
Fuente Ovejuna,Lope de Vega,1909,drama,http://covers.openlibrary.org/b/id/1047448-L.jpg,book_covers\2637_Fuente_Ovejuna.jpg
The Martian Chronicles,Ray Bradbury,1950,drama,http://covers.openlibrary.org/b/id/9346537-L.jpg,book_covers\2638_The_Martian_Chronicles.jpg
Wilhelm Tell,Friedrich Schiller,1800,drama,http://covers.openlibrary.org/b/id/8974155-L.jpg,book_covers\2639_Wilhelm_Tell.jpg
Le Cid,Pierre Corneille,1636,drama,http://covers.openlibrary.org/b/id/8236984-L.jpg,book_covers\2640_Le_Cid.jpg
Lolita,Vladimir Nabokov,1955,drama,http://covers.openlibrary.org/b/id/12984540-L.jpg,book_covers\2641_Lolita.jpg
Catch-22,Joseph Heller,1961,drama,http://covers.openlibrary.org/b/id/6468653-L.jpg,book_covers\2642_Catch-22.jpg
The Abhijñānaśākuntalam of Kālidāsa,Kālidāsa,1789,drama,http://covers.openlibrary.org/b/id/10073647-L.jpg,book_covers\2643_The_Abhijñānaśākuntalam_of_Kālidāsa.jpg
Taming of the Shrew,William Shakespeare,1886,drama,http://covers.openlibrary.org/b/id/7220124-L.jpg,book_covers\2644_Taming_of_the_Shrew.jpg
Oresteia,Aeschylus,1845,drama,http://covers.openlibrary.org/b/id/6548168-L.jpg,book_covers\2645_Oresteia.jpg
Overture to Tannhauser,"Richard Wagner, Staatsoper Berlin",1800,drama,http://covers.openlibrary.org/b/id/8243271-L.jpg,book_covers\2646_Overture_to_Tannhauser.jpg
The Admirable Crichton,J. M. Barrie,1900,drama,http://covers.openlibrary.org/b/id/6336288-L.jpg,book_covers\2647_The_Admirable_Crichton.jpg
Arms and the Man,George Bernard Shaw,1898,drama,http://covers.openlibrary.org/b/id/6275582-L.jpg,book_covers\2648_Arms_and_the_Man.jpg
Guess How Much I Love You,"Sam McBratney, Anita Jeram",1839,drama,http://covers.openlibrary.org/b/id/13282906-L.jpg,book_covers\2649_Guess_How_Much_I_Love_You.jpg
"The Alchemist, 1612",Ben Jonson,1612,drama,http://covers.openlibrary.org/b/id/7463992-L.jpg,"book_covers\2650_The_Alchemist,_1612.jpg"
Bacchae,Euripides,1821,drama,http://covers.openlibrary.org/b/id/7172765-L.jpg,book_covers\2651_Bacchae.jpg
Back to Methuselah,George Bernard Shaw,1921,drama,http://covers.openlibrary.org/b/id/5588974-L.jpg,book_covers\2652_Back_to_Methuselah.jpg
Poems,John Dryden,1784,drama,http://covers.openlibrary.org/b/id/8243106-L.jpg,book_covers\2653_Poems.jpg
The Rivals,Richard Brinsley Sheridan,1775,drama,http://covers.openlibrary.org/b/id/905015-L.jpg,book_covers\2654_The_Rivals.jpg
The Ugly Duckling,Hans Christian Andersen,1851,drama,http://covers.openlibrary.org/b/id/446546-L.jpg,book_covers\2655_The_Ugly_Duckling.jpg
King Henry VI. Part 1,William Shakespeare,1735,drama,http://covers.openlibrary.org/b/id/8202808-L.jpg,book_covers\2656_King_Henry_VI._Part_1.jpg
The Kite Runner,"Khaled Hosseini, Khaled Hosseini",2003,drama,http://covers.openlibrary.org/b/id/14846827-L.jpg,book_covers\2657_The_Kite_Runner.jpg
It Can't Happen Here,Sinclair Lewis,1935,drama,http://covers.openlibrary.org/b/id/12719018-L.jpg,book_covers\2658_It_Can't_Happen_Here.jpg
Idylls of the King,"Alfred Lord Tennyson, William Dodge Lewis",1859,drama,http://covers.openlibrary.org/b/id/102890-L.jpg,book_covers\2659_Idylls_of_the_King.jpg
Love for Love,William Congreve,1695,drama,http://covers.openlibrary.org/b/id/451696-L.jpg,book_covers\2660_Love_for_Love.jpg
Hernani,Victor Hugo,1830,drama,http://covers.openlibrary.org/b/id/10240221-L.jpg,book_covers\2661_Hernani.jpg
Prometheus Bound,Aeschylus,1559,drama,http://covers.openlibrary.org/b/id/2012861-L.jpg,book_covers\2662_Prometheus_Bound.jpg
Peer Gynt,Henrik Ibsen,1867,drama,http://covers.openlibrary.org/b/id/3324275-L.jpg,book_covers\2663_Peer_Gynt.jpg
Alcestis,Euripides,1818,drama,http://covers.openlibrary.org/b/id/5747812-L.jpg,book_covers\2664_Alcestis.jpg
The Godfather,Mario Puzo,1969,drama,http://covers.openlibrary.org/b/id/6507069-L.jpg,book_covers\2665_The_Godfather.jpg
Don Giovanni,Wolfgang Amadeus Mozart,1800,drama,http://covers.openlibrary.org/b/id/453006-L.jpg,book_covers\2666_Don_Giovanni.jpg
Crooked House,Agatha Christie,1949,drama,http://covers.openlibrary.org/b/id/14570595-L.jpg,book_covers\2667_Crooked_House.jpg
Beggar's opera,John Gay,1728,drama,http://covers.openlibrary.org/b/id/8237929-L.jpg,book_covers\2668_Beggar's_opera.jpg
Frogs,Aristophanes,1785,drama,http://covers.openlibrary.org/b/id/128805-L.jpg,book_covers\2669_Frogs.jpg
Три сестры,Антон Павлович Чехов,1901,drama,http://covers.openlibrary.org/b/id/14550081-L.jpg,book_covers\2670_Три_сестры.jpg
Black Beauty,Anna Sewell,1877,drama,http://covers.openlibrary.org/b/id/5007492-L.jpg,book_covers\2671_Black_Beauty.jpg
Phèdre,Jean Racine,1805,drama,http://covers.openlibrary.org/b/id/6550667-L.jpg,book_covers\2672_Phèdre.jpg
The gap in the curtain,John Buchan,1900,drama,http://covers.openlibrary.org/b/id/922234-L.jpg,book_covers\2673_The_gap_in_the_curtain.jpg
The Witches,Roald Dahl,1983,drama,http://covers.openlibrary.org/b/id/12374442-L.jpg,book_covers\2674_The_Witches.jpg
Hippolytus,"Euripides, Euripides",1756,drama,http://covers.openlibrary.org/b/id/6496522-L.jpg,book_covers\2675_Hippolytus.jpg
Maria Stuart,Friedrich Schiller,1801,drama,http://covers.openlibrary.org/b/id/8247714-L.jpg,book_covers\2676_Maria_Stuart.jpg
The Two Noble Kinsmen,"John Fletcher, William Shakespeare",1634,drama,http://covers.openlibrary.org/b/id/7337998-L.jpg,book_covers\2677_The_Two_Noble_Kinsmen.jpg
Fröken Julie,"August Strindberg, Yael Farber, Glenda Carr, Michael Burns, Boris Kova&#269;evic, Albert Herranz Hammer, Antoni Nadal Soler, David French, Edith and Warner Oland, Niclas Olson",1880,drama,http://covers.openlibrary.org/b/id/3856531-L.jpg,book_covers\2678_Fröken_Julie.jpg
... Trotzdem Ja zum Leben sagen,Viktor E. Frankl,1946,drama,http://covers.openlibrary.org/b/id/8516506-L.jpg,book_covers\2679_..._Trotzdem_Ja_zum_Leben_sagen.jpg
"Works [37 plays, 5 poems, sonnets]",William Shakespeare,1794,drama,http://covers.openlibrary.org/b/id/8774653-L.jpg,"book_covers\2680_Works_[37_plays,_5_poems,_sonnets].jpg"
Clouds,Aristophanes,1715,drama,http://covers.openlibrary.org/b/id/8240310-L.jpg,book_covers\2681_Clouds.jpg
Murder in the Cathedral,T. S. Eliot,1934,drama,http://covers.openlibrary.org/b/id/376477-L.jpg,book_covers\2682_Murder_in_the_Cathedral.jpg
Saint Joan,George Bernard Shaw,1924,drama,http://covers.openlibrary.org/b/id/6559704-L.jpg,book_covers\2683_Saint_Joan.jpg
Antigone,Sophocles,1581,drama,http://covers.openlibrary.org/b/id/4136578-L.jpg,book_covers\2684_Antigone.jpg
Tartuffe,Molière,1707,drama,http://covers.openlibrary.org/b/id/8240407-L.jpg,book_covers\2685_Tartuffe.jpg
Nathan der Weise,Gotthold Ephraim Lessing,1779,drama,http://covers.openlibrary.org/b/id/8240412-L.jpg,book_covers\2686_Nathan_der_Weise.jpg
Sophocles,Sophocles,1832,drama,http://covers.openlibrary.org/b/id/295684-L.jpg,book_covers\2687_Sophocles.jpg
Caesar and Cleopatra,George Bernard Shaw,1900,drama,http://covers.openlibrary.org/b/id/8242212-L.jpg,book_covers\2688_Caesar_and_Cleopatra.jpg
Cato,"Joseph Addison, Christine Dunn Henderson, Mark E. Yellin",1713,drama,http://covers.openlibrary.org/b/id/1614009-L.jpg,book_covers\2689_Cato.jpg
Slaughterhouse-Five,Kurt Vonnegut,1968,drama,http://covers.openlibrary.org/b/id/12727001-L.jpg,book_covers\2690_Slaughterhouse-Five.jpg
The Aspern Papers,"Henry James, Robin Field",1890,drama,http://covers.openlibrary.org/b/id/1755390-L.jpg,book_covers\2691_The_Aspern_Papers.jpg
Iphigenie auf Tauris,Johann Wolfgang von Goethe,1787,drama,http://covers.openlibrary.org/b/id/5631890-L.jpg,book_covers\2692_Iphigenie_auf_Tauris.jpg
The Toy-Shop; a Dramatick Satire,"Robert Dodsley, Thomas Randolph",1700,drama,http://covers.openlibrary.org/b/id/7356692-L.jpg,book_covers\2693_The_Toy-Shop;_a_Dramatick_Satire.jpg
Plays,August Strindberg,1906,drama,http://covers.openlibrary.org/b/id/8241486-L.jpg,book_covers\2694_Plays.jpg
The Tragical History of the Life and Death of Doctor Faustus,Christopher Marlowe,1609,drama,http://covers.openlibrary.org/b/id/10617924-L.jpg,book_covers\2695_The_Tragical_History_of_the_Life_and_Death_of_Doctor_Faustus.jpg
La Symphonie pastoral,"André Gide, Josep Lozano",1919,drama,http://covers.openlibrary.org/b/id/2195654-L.jpg,book_covers\2696_La_Symphonie_pastoral.jpg
Death of a Salesman,Arthur Miller,1940,drama,http://covers.openlibrary.org/b/id/9254686-L.jpg,book_covers\2697_Death_of_a_Salesman.jpg
La Fiesta del Chivo,Mario Vargas Llosa,2000,drama,http://covers.openlibrary.org/b/id/1047728-L.jpg,book_covers\2698_La_Fiesta_del_Chivo.jpg
Doctor Faustus,Christopher Marlowe,1662,drama,http://covers.openlibrary.org/b/id/8237009-L.jpg,book_covers\2699_Doctor_Faustus.jpg
All for Love,John Dryden,1678,drama,http://covers.openlibrary.org/b/id/756595-L.jpg,book_covers\2700_All_for_Love.jpg
Major Barbara,George Bernard Shaw,1909,drama,http://covers.openlibrary.org/b/id/8245287-L.jpg,book_covers\2701_Major_Barbara.jpg
The Caine mutiny,Herman Wouk,1951,drama,http://covers.openlibrary.org/b/id/191143-L.jpg,book_covers\2702_The_Caine_mutiny.jpg
La tentation de saint Antoine,"Gustave Flaubert, Gisèle Séginger",1884,drama,http://covers.openlibrary.org/b/id/230512-L.jpg,book_covers\2703_La_tentation_de_saint_Antoine.jpg
Conversations of Goethe with Eckermann and Soret,"Johann Wolfgang von Goethe, Johann Peter Eckermann, Otto Schönberger",1828,drama,http://covers.openlibrary.org/b/id/9041638-L.jpg,book_covers\2704_Conversations_of_Goethe_with_Eckermann_and_Soret.jpg
Ami des enfans,Arnaud Berquin,1782,drama,http://covers.openlibrary.org/b/id/6042156-L.jpg,book_covers\2705_Ami_des_enfans.jpg
Lady Audley's secret,Mary Elizabeth Braddon,1862,drama,http://covers.openlibrary.org/b/id/4513421-L.jpg,book_covers\2706_Lady_Audley's_secret.jpg
Heroides,"Ovid, Isocrates, G. Mathieu",1502,drama,http://covers.openlibrary.org/b/id/341046-L.jpg,book_covers\2707_Heroides.jpg
